Product ID,Store ID,Price,Competitor Prices,Elasticity Index,Sales Volume,Price_Ratio,Price_Strategy
8990,75,68.4,5.76,2.16,185,11.875000000000002,Decrease
3167,89,31.55,44.35,2.2,391,0.7113866967305524,Increase
2639,82,67.65,48.94,0.6,399,1.3823048630976709,Maintain
2721,26,78.18,44.51,1.52,341,1.7564592226465965,Decrease
3431,81,95.4,32.78,1.37,118,2.9103111653447225,Maintain
3116,24,33.03,5.16,0.56,119,6.401162790697675,Maintain
5685,93,35.39,35.66,0.57,430,0.9924284913067865,Maintain
1880,44,29.57,92.04,2.32,294,0.32127335940895263,Increase
1592,52,73.66,6.94,1.99,319,10.613832853025935,Decrease
1479,13,40.72,71.89,0.88,330,0.5664209208513006,Increase
5342,15,33.65,75.25,0.87,87,0.44717607973421925,Maintain
4941,74,88.44,64.95,1.82,121,1.361662817551963,Decrease
4774,48,7.12,15.28,2.45,493,0.4659685863874346,Increase
8703,87,57.77,46.81,1.11,203,1.2341380046998505,Maintain
6589,51,56.66,83.41,0.81,168,0.6792950485553291,Maintain
6206,97,92.8,65.83,0.94,140,1.4096916299559472,Maintain
4811,94,26.18,20.63,2.33,441,1.2690256907416384,Decrease
7215,62,84.11,16.53,2.13,1,5.088324258923169,Decrease
5372,75,25.91,54.68,0.78,148,0.4738478419897586,Maintain
1524,59,9.77,34.32,1.37,259,0.28467365967365965,Increase
1631,80,6.19,69.87,2.49,142,0.08859310147416631,Maintain
6291,67,55.43,31.71,0.97,167,1.7480290129296752,Maintain
9646,92,58.62,94.84,2.45,321,0.6180936313791648,Increase
4107,22,98.41,80.69,1.59,281,1.2196058991200893,Decrease
8735,70,34.46,17.82,1.99,158,1.9337822671156004,Decrease
4328,2,60.73,70.64,1.41,174,0.8597112117780294,Maintain
5626,74,85.54,54.67,1.65,402,1.5646606914212549,Decrease
6823,25,96.23,27.84,0.89,201,3.456537356321839,Maintain
9184,43,54.29,85.66,1.69,147,0.6337847303292086,Maintain
1455,79,47.43,26.47,1.14,82,1.791839818662637,Maintain
1545,80,43.71,40.4,2.18,172,1.081930693069307,Decrease
4280,65,25.79,58.88,2.03,170,0.4380095108695652,Maintain
3040,14,56.29,97.55,1.99,175,0.5770374167093798,Maintain
5259,30,56.5,57.5,1.94,357,0.9826086956521739,Maintain
6990,44,47.16,89.57,1.4,27,0.5265155744110751,Maintain
1406,13,67.2,83.64,0.64,317,0.8034433285509326,Increase
7427,48,82.79,15.51,2.01,363,5.337846550612508,Decrease
5524,86,46.53,44.43,1.8,125,1.0472653612424039,Maintain
7212,16,85.33,41.86,0.75,128,2.0384615384615383,Maintain
8876,80,95.76,37.15,1.96,387,2.5776581426648724,Decrease
5818,51,56.1,35.91,1.29,59,1.5622389306599835,Maintain
6383,73,6.81,46.58,1.92,74,0.14620008587376557,Maintain
2703,7,70.9,84.51,1.73,428,0.8389539699443853,Increase
7493,18,15.37,74.79,2.49,372,0.2055087578553282,Increase
5411,66,68.32,10.08,0.9,99,6.777777777777777,Increase
3828,63,27.33,26.66,1.93,306,1.025131282820705,Maintain
6986,85,11.98,43.47,0.87,273,0.2755923625488843,Increase
4177,15,64.55,49.94,0.81,258,1.2925510612735283,Maintain
7136,2,88.16,58.21,1.63,420,1.5145164061157876,Decrease
9881,48,36.1,11.42,1.26,103,3.161120840630473,Maintain
3014,38,56.06,60.1,2.41,169,0.9327787021630616,Maintain
2556,92,96.31,35.46,2.25,226,2.716018048505358,Decrease
8021,21,31.56,24.78,2.33,454,1.2736077481840193,Decrease
9829,66,13.98,31.12,0.57,5,0.44922879177377895,Maintain
7178,52,56.64,25.47,1.42,96,2.2237926972909308,Maintain
7251,33,37.09,15.74,0.68,487,2.356416772554003,Maintain
5204,66,65.55,14.76,0.85,452,4.441056910569105,Maintain
5519,48,73.8,29.42,0.54,339,2.5084976206662133,Maintain
8271,55,58.81,88.75,2.03,64,0.6626478873239436,Maintain
2607,35,7.87,94.0,1.7,42,0.08372340425531916,Maintain
4740,87,87.5,75.84,1.42,451,1.1537447257383966,Maintain
6235,54,58.08,21.29,2.28,437,2.7280413339596055,Decrease
5432,41,84.9,19.8,1.45,47,4.287878787878788,Maintain
2387,1,20.17,38.48,1.6,446,0.5241683991683993,Increase
2152,11,80.19,96.41,0.91,408,0.8317601908515714,Increase
4099,92,66.94,68.03,2.32,295,0.9839776569160664,Maintain
4591,89,33.97,61.81,2.16,295,0.5495874453971848,Increase
1832,76,86.45,57.31,1.36,99,1.5084627464665852,Maintain
7735,61,31.16,36.78,1.48,452,0.8471995649809679,Increase
5410,81,48.08,89.08,1.85,147,0.5397395599461159,Maintain
5015,86,41.24,15.63,1.81,360,2.638515674984005,Decrease
6567,89,49.13,36.68,1.57,319,1.3394220283533262,Decrease
4013,19,38.29,84.31,1.59,1,0.45415727671687817,Maintain
4268,51,42.98,68.68,1.54,133,0.6258008153756551,Maintain
5467,46,19.14,89.14,1.61,4,0.2147184204621943,Maintain
5784,39,56.9,12.67,1.78,328,4.490923441199684,Decrease
6063,78,87.83,6.9,2.07,249,12.728985507246376,Decrease
6646,46,26.69,26.94,0.8,49,0.9907201187824796,Maintain
9594,18,61.76,92.0,0.93,135,0.671304347826087,Maintain
5818,77,41.21,58.51,1.14,404,0.7043240471714237,Increase
4546,11,41.98,35.04,2.2,414,1.1980593607305936,Decrease
9225,80,37.48,63.84,1.57,47,0.5870927318295739,Maintain
2269,94,82.73,93.73,1.54,354,0.8826416302144457,Increase
3500,80,7.77,8.69,0.68,106,0.8941311852704258,Maintain
5599,35,6.35,23.53,1.31,224,0.26986825329366765,Maintain
6973,82,94.03,7.74,1.53,287,12.148578811369509,Decrease
3853,65,50.81,77.89,1.06,119,0.6523302092694826,Maintain
5799,1,15.1,15.54,2.47,205,0.9716859716859717,Maintain
3284,45,52.24,47.22,1.87,418,1.106310885218128,Decrease
2489,47,55.94,75.36,1.97,379,0.7423036093418259,Increase
4588,26,79.53,61.73,1.66,53,1.2883525028349263,Decrease
1132,54,59.54,39.74,0.96,437,1.4982385505787619,Maintain
4906,30,96.1,29.21,2.23,259,3.289969188634029,Decrease
6965,7,24.72,78.6,2.2,83,0.31450381679389317,Maintain
2444,36,53.45,21.32,1.9,35,2.5070356472795496,Decrease
2738,27,88.35,77.5,0.64,457,1.14,Maintain
7257,41,90.01,21.42,2.34,228,4.202147525676938,Decrease
5000,78,18.67,66.96,0.99,324,0.27882317801672646,Increase
7206,67,11.6,83.54,0.54,370,0.13885563801771605,Increase
7940,74,31.16,16.88,1.3,104,1.8459715639810428,Maintain
7156,6,78.43,19.42,1.39,364,4.038619979402678,Maintain
8247,55,35.61,61.29,1.44,340,0.5810083210964269,Increase
2271,58,28.62,14.39,1.87,90,1.988881167477415,Decrease
1697,13,37.97,61.1,2.2,159,0.6214402618657937,Maintain
7227,18,28.95,75.84,2.31,428,0.3817246835443038,Increase
2975,40,97.82,40.68,1.53,342,2.404621435594887,Decrease
2501,79,11.76,91.13,0.95,326,0.12904641720618895,Increase
8988,77,63.75,66.92,1.73,429,0.9526300059772863,Maintain
4525,71,17.73,86.09,1.08,90,0.20594726449064932,Maintain
4395,57,92.09,48.14,2.38,133,1.9129621936019943,Decrease
8076,51,42.79,17.0,1.61,76,2.517058823529412,Decrease
4630,40,34.74,8.79,1.29,152,3.9522184300341303,Maintain
8756,91,89.37,5.46,2.46,230,16.36813186813187,Decrease
5243,15,39.18,15.9,0.68,301,2.4641509433962265,Maintain
6336,91,69.71,15.9,2.26,343,4.384276729559748,Decrease
4661,84,7.12,56.95,1.76,136,0.1250219490781387,Maintain
5316,58,13.58,19.19,0.7,122,0.7076602397081813,Increase
8796,97,14.05,73.06,0.59,323,0.19230769230769232,Increase
5129,62,44.11,12.95,2.05,152,3.4061776061776063,Decrease
6130,32,86.8,22.93,0.51,243,3.785433929350196,Maintain
4504,48,9.6,51.66,2.17,282,0.18583042973286876,Increase
1372,64,87.41,88.47,1.56,167,0.9880185373572963,Maintain
5445,95,60.19,93.4,1.27,138,0.6444325481798715,Maintain
4212,29,28.37,81.77,2.11,336,0.34694875871346464,Increase
9688,14,29.43,73.03,1.14,460,0.40298507462686567,Increase
8218,26,90.25,36.47,0.92,9,2.4746366876885113,Maintain
3194,99,93.7,45.29,0.91,202,2.0688893795539856,Maintain
1912,97,97.13,9.16,2.36,141,10.603711790393012,Decrease
8313,36,43.81,28.5,1.74,438,1.5371929824561403,Decrease
2489,8,92.69,66.48,1.01,302,1.3942539109506618,Maintain
7330,68,81.02,7.48,2.15,415,10.831550802139036,Decrease
7483,78,45.81,15.85,1.92,384,2.8902208201892745,Decrease
9749,83,60.83,86.42,1.33,415,0.7038879888914603,Increase
6599,29,63.34,45.96,2.22,341,1.3781549173194083,Decrease
6203,7,76.37,42.92,0.54,443,1.7793569431500467,Maintain
5624,1,68.71,23.94,1.19,54,2.8700918964076854,Maintain
6846,8,58.55,65.47,1.96,149,0.8943027340766763,Maintain
5603,49,78.48,59.03,1.79,373,1.329493477892597,Decrease
1103,18,32.12,87.41,2.24,201,0.36746367692483695,Maintain
4747,54,49.95,27.98,0.63,482,1.785203716940672,Maintain
6502,36,98.36,60.85,1.24,216,1.6164338537387017,Maintain
1234,87,72.84,84.27,1.75,324,0.8643645425418299,Increase
5894,76,49.48,35.41,1.47,395,1.3973453826602655,Maintain
1683,60,84.77,74.08,0.51,142,1.144303455723542,Maintain
3263,30,69.27,91.27,1.55,207,0.7589569409444505,Maintain
2165,96,63.26,46.0,1.84,361,1.3752173913043477,Decrease
2651,82,90.4,84.28,0.71,90,1.0726150925486475,Increase
9930,42,77.58,91.25,1.75,183,0.8501917808219178,Maintain
2513,57,95.72,58.75,1.39,310,1.6292765957446809,Maintain
3696,60,44.74,69.2,2.16,256,0.6465317919075144,Increase
7927,86,49.87,36.94,1.01,495,1.3500270709258257,Maintain
8973,69,95.3,52.17,1.69,447,1.8267203373586351,Decrease
8132,68,40.55,21.34,0.69,259,1.9001874414245548,Maintain
4200,82,51.78,50.45,1.94,18,1.0263627353815659,Maintain
9770,86,49.81,56.7,1.74,246,0.8784832451499118,Maintain
7735,17,17.15,32.0,1.35,232,0.5359375,Maintain
4889,78,12.74,12.83,2.21,132,0.9929851909586905,Maintain
3576,45,54.75,37.8,2.24,232,1.4484126984126986,Decrease
6676,71,55.38,19.21,1.09,162,2.8828735033836543,Maintain
1014,57,14.75,12.49,1.9,478,1.1809447558046438,Decrease
6831,87,96.14,82.06,1.49,311,1.1715817694369972,Maintain
3087,70,25.17,25.02,0.62,450,1.0059952038369306,Maintain
4757,66,10.84,86.17,0.53,454,0.12579784147615178,Increase
5798,59,61.36,61.94,1.96,254,0.9906360994510817,Maintain
1926,75,14.91,46.35,0.81,161,0.32168284789644014,Maintain
4020,97,26.77,75.62,0.72,215,0.3540068764877016,Maintain
8768,69,87.21,41.2,0.71,225,2.116747572815534,Maintain
9597,84,48.43,74.16,0.7,136,0.6530474649406689,Maintain
2391,64,30.56,38.23,2.07,141,0.7993722207690296,Maintain
6702,62,7.07,89.26,0.51,212,0.07920681156172978,Maintain
5100,99,82.01,12.02,1.62,70,6.82279534109817,Decrease
9126,66,67.48,72.43,0.85,393,0.9316581526991577,Maintain
1935,68,26.33,16.17,1.8,418,1.628324056895485,Decrease
2765,10,68.75,9.51,0.75,430,7.229232386961094,Increase
1498,18,97.87,81.44,1.7,179,1.2017436149312377,Decrease
9350,57,97.98,99.55,0.92,420,0.9842290306378705,Maintain
5795,19,19.38,6.22,0.82,249,3.1157556270096465,Maintain
8819,33,8.47,95.98,2.47,277,0.08824755157324443,Increase
2727,51,44.24,13.67,0.98,355,3.236283833211412,Maintain
9754,43,63.43,97.75,1.47,81,0.6489002557544757,Maintain
3776,23,57.99,32.88,1.64,344,1.7636861313868613,Decrease
3023,96,23.26,86.63,1.49,244,0.2684982107814845,Maintain
8149,83,24.2,50.22,1.44,84,0.48187972919155714,Maintain
7171,79,81.78,62.13,0.58,447,1.3162723322066634,Maintain
9870,34,75.42,68.93,2.18,222,1.094153489046859,Decrease
8110,41,91.56,45.89,2.19,80,1.9952059272172586,Decrease
5297,81,37.15,43.45,1.42,189,0.8550057537399308,Maintain
9322,15,50.56,22.6,1.12,222,2.23716814159292,Maintain
7832,81,41.84,74.95,0.53,466,0.5582388258839226,Increase
2140,95,25.85,7.19,2.29,136,3.5952712100139084,Decrease
9631,93,63.74,19.41,1.71,112,3.2838742916022667,Decrease
5622,85,23.48,97.37,0.61,470,0.2411420355345589,Increase
8629,53,41.1,51.69,1.0,258,0.7951247823563553,Increase
1655,46,17.26,24.37,1.89,14,0.708247845711941,Maintain
4819,77,47.3,87.01,1.37,404,0.5436156763590392,Increase
7269,40,18.66,25.51,1.22,371,0.7314778518228146,Increase
5517,58,94.44,50.05,1.35,262,1.886913086913087,Maintain
5686,39,85.24,29.53,1.17,12,2.8865560447003045,Maintain
4181,95,48.72,10.45,0.67,77,4.6622009569378,Maintain
4940,25,16.46,92.41,1.21,441,0.17811925116329402,Increase
2403,29,41.17,28.85,1.83,428,1.4270363951473137,Decrease
3729,2,41.97,89.51,2.21,125,0.4688861579711764,Maintain
8007,26,64.72,90.18,1.8,486,0.7176757595919272,Increase
7034,67,68.12,76.77,1.55,411,0.8873257782988148,Increase
6330,67,90.41,58.55,1.45,465,1.5441502988898377,Maintain
4024,46,77.22,28.78,2.03,295,2.683113273106324,Decrease
3362,39,26.01,31.35,1.82,37,0.829665071770335,Maintain
8271,1,42.32,97.9,2.44,168,0.4322778345250255,Maintain
5882,46,59.79,20.91,1.83,184,2.859397417503587,Decrease
3092,11,52.26,13.72,1.17,406,3.8090379008746353,Maintain
9378,14,44.24,35.28,0.75,362,1.253968253968254,Increase
7052,14,28.78,29.48,1.75,11,0.9762550881953868,Maintain
7849,20,63.25,85.85,2.24,298,0.7367501456027956,Increase
9513,71,92.83,36.24,2.43,53,2.5615342163355406,Decrease
2113,73,45.26,59.63,1.44,243,0.7590139191682038,Maintain
3173,44,31.58,11.65,0.9,175,2.710729613733905,Maintain
6465,39,99.99,57.52,2.21,137,1.7383518776077884,Decrease
1643,5,97.75,81.75,1.02,409,1.1957186544342508,Maintain
6448,82,24.43,22.63,1.95,455,1.0795404330534688,Decrease
9699,99,24.54,68.4,1.03,109,0.35877192982456135,Maintain
3249,25,86.41,31.45,1.79,428,2.747535771065183,Decrease
5303,47,57.43,89.69,2.22,308,0.6403166462258892,Increase
7505,57,70.34,66.14,1.78,39,1.0635016631387966,Decrease
2384,81,70.78,43.63,2.15,226,1.6222782489112995,Decrease
2328,68,48.57,40.84,2.15,6,1.1892752203721841,Decrease
1919,3,38.19,92.56,0.98,234,0.4125972342264477,Maintain
8736,23,71.08,37.64,2.36,401,1.8884165781083952,Decrease
4435,77,16.67,11.64,1.87,116,1.4321305841924399,Decrease
5582,44,23.49,30.55,2.19,130,0.7689034369885434,Maintain
4082,30,75.92,96.91,1.5,146,0.7834072851098959,Maintain
1343,77,64.43,79.6,1.27,377,0.8094221105527639,Increase
2881,26,65.59,91.16,1.28,343,0.719504168494954,Increase
7347,41,30.31,31.36,2.04,97,0.9665178571428571,Maintain
7647,97,57.01,72.94,2.22,330,0.7816013161502605,Increase
2541,38,54.39,72.25,2.17,295,0.7528027681660899,Increase
9447,70,83.34,70.25,1.34,204,1.1863345195729538,Maintain
9957,55,35.98,73.29,2.03,464,0.4909264565425023,Increase
8466,67,78.79,15.36,1.2,114,5.129557291666667,Maintain
1107,36,43.53,58.07,1.0,160,0.7496125365937661,Maintain
4012,36,95.57,79.34,2.36,478,1.204562641794807,Decrease
1587,17,84.83,38.3,2.08,93,2.2148825065274154,Decrease
9408,30,11.39,94.85,1.91,221,0.12008434370057988,Maintain
3511,95,31.42,48.11,1.14,171,0.6530866763666597,Maintain
3349,2,14.74,67.28,0.53,5,0.21908442330558858,Increase
8016,14,36.11,61.46,2.09,285,0.5875366091767003,Increase
1818,5,86.04,52.73,0.99,497,1.6317087047221697,Maintain
5865,69,69.87,37.43,1.82,298,1.8666844776916913,Decrease
6079,56,60.95,87.51,2.08,154,0.6964918295051994,Maintain
9046,82,35.08,86.74,2.47,497,0.4044270232879871,Increase
6656,47,51.65,73.29,1.98,401,0.7047346159094009,Increase
5848,59,24.32,26.4,0.9,5,0.9212121212121213,Maintain
4394,60,51.48,87.17,1.34,370,0.59057015028106,Increase
1165,10,9.45,66.25,1.41,13,0.14264150943396225,Maintain
1671,18,73.54,37.72,0.54,480,1.9496288441145284,Maintain
9819,80,22.04,99.54,1.06,28,0.22141852521599356,Maintain
4837,98,74.15,33.33,2.26,346,2.224722472247225,Decrease
2527,30,87.39,25.63,0.59,354,3.409676160749122,Maintain
8914,27,28.21,9.1,1.48,268,3.1,Maintain
2239,35,36.62,58.05,1.01,262,0.6308354866494401,Increase
5280,28,95.28,50.68,2.32,206,1.8800315706393054,Decrease
6517,52,93.44,72.87,2.04,152,1.2822835185947576,Decrease
9233,29,78.73,40.72,2.09,127,1.9334479371316309,Decrease
4343,83,25.08,39.22,1.97,237,0.6394696583375828,Maintain
8178,63,81.39,11.37,1.69,378,7.158311345646439,Decrease
9700,86,62.87,37.59,1.06,120,1.6725192870444265,Maintain
2747,88,59.23,96.74,2.31,366,0.6122596650816622,Increase
4998,34,21.81,12.46,1.14,417,1.750401284109149,Maintain
5284,19,84.63,93.03,1.43,303,0.9097065462753949,Maintain
6935,37,52.21,71.22,1.88,56,0.7330805953383881,Maintain
3658,73,66.66,16.07,2.01,163,4.148102053515868,Decrease
2245,76,97.96,43.43,2.42,254,2.255583697904674,Decrease
1034,72,97.4,61.82,1.64,92,1.5755418958265934,Decrease
3386,91,26.34,35.39,2.13,419,0.74427804464538,Increase
8406,44,62.2,8.1,0.52,286,7.679012345679013,Maintain
8184,38,44.97,60.55,2.2,277,0.7426919900908341,Increase
9354,83,49.97,16.88,1.07,353,2.960308056872038,Maintain
9800,87,60.93,57.69,0.85,183,1.0561622464898597,Maintain
5961,85,67.51,50.39,2.1,304,1.3397499503869816,Decrease
8096,6,67.75,75.55,0.73,68,0.8967571144937128,Increase
7488,69,26.33,6.27,0.81,491,4.199362041467305,Maintain
6692,25,71.43,95.89,1.61,441,0.7449160496402129,Increase
4803,27,73.63,59.73,1.02,463,1.2327138791227188,Maintain
1768,34,66.01,58.48,1.46,405,1.1287619699042408,Maintain
8950,90,59.37,92.78,1.56,394,0.6399008406984263,Increase
9832,14,27.41,22.26,1.18,125,1.2313566936208444,Maintain
8371,49,31.72,36.18,1.09,319,0.8767274737423991,Increase
7712,39,20.81,64.56,1.52,300,0.3223358116480793,Increase
3593,19,80.56,50.75,2.2,81,1.5873891625615764,Decrease
4961,75,45.18,36.97,0.81,6,1.2220719502299162,Maintain
6549,93,35.53,77.82,2.03,14,0.45656643536365976,Maintain
9932,46,26.18,31.92,0.99,47,0.8201754385964912,Maintain
7684,6,95.62,65.73,0.91,496,1.4547390841320553,Maintain
5669,47,52.34,31.8,2.4,267,1.6459119496855346,Decrease
4140,7,32.45,73.92,2.41,337,0.4389880952380953,Increase
1995,97,22.26,66.42,1.11,65,0.33514001806684734,Maintain
3450,21,48.13,12.32,0.79,95,3.906655844155844,Maintain
8651,14,95.8,68.99,0.76,79,1.388607044499203,Maintain
2612,10,98.69,99.34,1.15,237,0.9934568149788604,Maintain
5875,87,20.44,82.78,0.8,380,0.24691954578400582,Increase
9610,37,61.4,58.51,1.8,412,1.0493932661083576,Maintain
8969,69,82.89,78.15,1.9,73,1.0606525911708253,Decrease
3590,10,13.32,38.27,1.06,486,0.3480533054611967,Increase
5708,10,95.59,95.66,0.88,114,0.9992682416893164,Maintain
2309,32,7.33,8.98,1.72,164,0.8162583518930957,Maintain
1986,92,93.11,33.82,1.52,82,2.753104671791839,Decrease
1667,37,80.99,82.78,2.31,317,0.9783764194249818,Maintain
9193,50,18.57,53.15,0.68,301,0.34938852304797746,Increase
3255,82,85.25,75.86,2.02,56,1.1237806485631427,Decrease
4034,63,82.85,37.69,1.96,120,2.1981958079066066,Decrease
6860,51,93.62,28.5,2.3,297,3.2849122807017546,Decrease
3587,81,33.36,52.18,1.85,178,0.6393254120352625,Maintain
9464,74,70.35,9.89,1.16,448,7.11324570273003,Maintain
5571,49,30.63,65.95,1.58,322,0.4644427596664139,Increase
6764,23,29.18,48.93,0.98,371,0.5963621500102186,Increase
2651,29,73.23,52.12,1.72,169,1.405026861089793,Decrease
9376,50,48.01,29.1,2.04,343,1.649828178694158,Decrease
9035,61,16.11,33.46,2.05,31,0.4814704124327555,Maintain
9076,11,77.52,76.85,2.35,155,1.00871828236825,Maintain
7030,86,19.67,19.5,1.88,345,1.0087179487179487,Maintain
4796,78,75.66,29.17,2.14,242,2.5937607130613642,Decrease
5026,80,46.37,53.69,0.52,453,0.8636617619668467,Increase
6663,71,32.24,53.09,1.01,82,0.6072706724430212,Maintain
8497,93,30.92,53.0,2.41,254,0.5833962264150944,Increase
3329,42,55.37,13.35,1.85,227,4.147565543071161,Decrease
6855,28,93.59,14.36,1.66,9,6.5174094707520895,Decrease
9143,49,69.15,51.63,1.8,111,1.3393375944218477,Decrease
6313,90,25.8,5.76,2.06,316,4.479166666666667,Decrease
7597,76,99.21,47.24,1.02,259,2.1001270110076202,Maintain
7319,16,29.84,17.48,1.84,266,1.7070938215102975,Decrease
8742,11,16.25,10.62,2.43,127,1.5301318267419963,Decrease
4300,98,28.75,18.37,0.75,72,1.5650517147523135,Maintain
6614,79,32.35,25.87,1.7,447,1.250483185156552,Decrease
6822,70,16.17,11.47,0.63,3,1.4097646033129905,Maintain
6572,6,40.9,33.67,0.87,282,1.2147312147312146,Maintain
8875,40,51.93,52.87,2.31,479,0.9822205409494988,Maintain
9187,54,14.96,51.93,1.28,257,0.28808010783747356,Increase
2098,68,80.39,21.93,2.34,186,3.6657546739626086,Decrease
7051,36,45.21,62.32,1.46,294,0.7254492939666239,Increase
7970,72,76.51,97.46,2.49,404,0.7850400164169917,Increase
4740,97,10.76,21.85,1.91,254,0.4924485125858123,Increase
9351,41,7.52,65.28,1.19,346,0.11519607843137254,Increase
9220,10,41.4,9.46,2.42,289,4.3763213530655385,Decrease
8211,8,65.25,70.43,0.64,386,0.9264517961096123,Maintain
8682,14,10.21,15.55,0.76,395,0.6565916398713827,Increase
3329,96,12.33,73.83,2.16,483,0.1670052824055262,Increase
3349,16,14.34,44.67,2.31,25,0.3210208193418401,Maintain
2494,94,83.82,74.46,2.44,52,1.1257050765511685,Decrease
8865,84,83.31,80.84,2.42,58,1.0305541810984662,Maintain
7551,67,31.94,91.97,2.02,172,0.34728715885614875,Maintain
6164,98,20.49,60.88,0.54,441,0.33656373193166883,Increase
6304,46,77.71,6.73,1.61,344,11.546805349182762,Decrease
3548,22,55.27,47.47,2.05,203,1.1643143037708028,Decrease
5687,94,50.77,31.27,1.34,136,1.623600895426927,Maintain
4012,95,18.44,13.05,2.25,413,1.4130268199233718,Decrease
3350,15,92.36,64.73,1.36,50,1.4268499922756062,Maintain
5003,97,52.76,52.78,1.49,47,0.9996210685865857,Maintain
3260,6,41.62,50.72,1.26,172,0.820583596214511,Maintain
4973,47,47.9,67.27,0.9,106,0.7120558941578713,Maintain
3637,21,65.58,28.21,1.78,425,2.324707550514002,Decrease
7986,13,96.13,17.42,2.38,350,5.51836969001148,Decrease
3051,99,77.82,63.24,0.53,198,1.230550284629981,Maintain
5244,80,92.72,67.78,0.64,117,1.3679551490115078,Maintain
9149,31,84.43,89.58,1.28,333,0.9425094887251619,Maintain
6832,98,96.98,39.63,0.64,154,2.4471360080746907,Maintain
5159,63,84.22,40.1,0.53,184,2.100249376558603,Maintain
4170,24,47.47,95.23,1.76,282,0.498477370576499,Increase
2931,9,36.61,83.52,1.39,356,0.438338122605364,Increase
3903,93,39.03,21.29,2.11,387,1.8332550493189292,Decrease
9938,39,50.09,77.21,1.09,371,0.6487501618961276,Increase
1378,47,92.36,78.76,2.21,80,1.1726764855256475,Decrease
4276,69,14.28,95.31,1.29,351,0.14982688070506767,Increase
6137,41,30.34,86.39,2.15,447,0.35119805533047804,Increase
